업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,28청춘숯불닭갈비,경상북도 구미시 신시로14길 54 (송정동),경상북도 구미시 송정동 479 ,,054-480-5598,경상북도 구미시청
일반음식점,오미가미,"경상북도 구미시 금오시장로6길 9-6 (원평동,1층)",경상북도 구미시 원평동 1032-41 1층 ,054-451-1559,054-480-5598,경상북도 구미시청
일반음식점,투다리진평점,"경상북도 구미시 인동남길 8, 나동 1층 (진평동)",경상북도 구미시 진평동 0 6B4-1L ,054-473-4162,054-480-5598,경상북도 구미시청
일반음식점,보람순대식당,"경상북도 구미시 형곡로 186 (형곡동,중앙시장상가 1층 6호)",경상북도 구미시 형곡동 321 중앙시장상가 1층 6호 ,054-451-4547,054-480-5598,경상북도 구미시청
일반음식점,최진사댁 셋째딸,경상북도 구미시 금오산상가길 9-4 (남통동),경상북도 구미시 남통동 270-6 ,054-456-0591,054-480-5598,경상북도 구미시청
일반음식점,황제생고기,경상북도 구미시 금오시장로6길 9 (원평동),경상북도 구미시 원평동 1032-31 ,054-458-5030,054-480-5598,경상북도 구미시청
일반음식점,바로그집분식,"경상북도 구미시 형곡로12길 7 (형곡동,외1필지 홍익빌라 2차 상가6호)",경상북도 구미시 형곡동 136-1 외1필지 홍익빌라 2차 상가6호 ,054-454-1155,054-480-5598,경상북도 구미시청
일반음식점,송화주식회사,"경상북도 구미시 인동28길 19-4 (진평동,1층)",경상북도 구미시 진평동 90-1 1층 ,054-471-6647,054-480-5598,경상북도 구미시청
일반음식점,형곡자금성,경상북도 구미시 형곡동로 115 (형곡동),경상북도 구미시 형곡동 146-2 ,054-457-0016,054-480-5598,경상북도 구미시청
일반음식점,신떡 형곡점,"경상북도 구미시 형곡로3길 8-21, 1층 104호 (형곡동)",경상북도 구미시 형곡동 112-1 1층 104호 ,054-458-1413,054-480-5598,경상북도 구미시청
일반음식점,고운님,경상북도 구미시 형곡로 46-5 (형곡동),경상북도 구미시 형곡동 209 ,054-441-9915,054-480-5598,경상북도 구미시청
일반음식점,대구숯불막창,경상북도 구미시 신시로10길 63-2 (송정동),경상북도 구미시 송정동 480-1 ,054-456-2136,054-480-5598,경상북도 구미시청
일반음식점,명승참새와방앗간,경상북도 구미시 흥안로2길 5-6 (옥계동),경상북도 구미시 옥계동 554-7 ,054-475-8474,054-480-5598,경상북도 구미시청
일반음식점,미각고을,경상북도 구미시 송원서로2길 45 (원평동),경상북도 구미시 원평동 1060-23 ,054-458-5060,054-480-5598,경상북도 구미시청
일반음식점,센스,"경상북도 구미시 구미대로32길 5-2, 지하1층 (신평동)",경상북도 구미시 신평동 168-22 지하1층 ,054-463-4760,054-480-5598,경상북도 구미시청
일반음식점,주왕산삼계탕본점,경상북도 구미시 인동9길 7-7 (인의동),경상북도 구미시 인의동 844-2 ,054-474-5002,054-480-5598,경상북도 구미시청
일반음식점,투다리송정점,경상북도 구미시 신시로10길 85 (송정동),경상북도 구미시 송정동 480-22 ,054-455-3353,054-480-5598,경상북도 구미시청
일반음식점,못말리는꼼장어,경상북도 구미시 구미대로 402 (신평동),경상북도 구미시 신평동 124-4 ,054-461-1222,054-480-5598,경상북도 구미시청
일반음식점,홍재보리밥식당,경상북도 구미시 형곡동로 73-1 (형곡동),경상북도 구미시 형곡동 254-16 ,054-455-3536,054-480-5598,경상북도 구미시청
일반음식점,원조제일반점,경상북도 구미시 임은길 13 (임은동),경상북도 구미시 임은동 325-26 ,054-463-8217,054-480-5598,경상북도 구미시청
일반음식점,김태주선산곱창봉곡점,"경상북도 구미시 봉곡남로 61 (봉곡동,101호)",경상북도 구미시 봉곡동 305-7 101호 ,054-444-2284,054-480-5598,경상북도 구미시청
일반음식점,돼랑이네 연탄불,경상북도 구미시 형곡로 80 (형곡동),경상북도 구미시 형곡동 140-1 ,054-444-9901,054-480-5598,경상북도 구미시청
일반음식점,아라치봉곡도량점,경상북도 구미시 봉곡남로20길 16 (봉곡동),경상북도 구미시 봉곡동 395-4 ,054-442-2525,054-480-5598,경상북도 구미시청
일반음식점,명가영덕대게,"경상북도 구미시 인동북길 33-1 (인의동,1층(지번확정))",경상북도 구미시 인의동 840-6 1층(지번확정) ,054-475-1616,054-480-5598,경상북도 구미시청
일반음식점,지리산삼계탕,경상북도 구미시 금오시장로6길 5-2 (원평동),경상북도 구미시 원평동 1032-33 ,054-455-0250,054-480-5598,경상북도 구미시청
일반음식점,다향,경상북도 구미시 금오산상가길 39-13 (남통동),경상북도 구미시 남통동 290-6 ,054-457-3040,054-480-5598,경상북도 구미시청
일반음식점,불난숯불막창,경상북도 구미시 형곡동로 58 (형곡동),경상북도 구미시 형곡동 263-11 ,054-456-3455,054-480-5598,경상북도 구미시청
일반음식점,이대칡냉면,경상북도 구미시 인동중앙로5길 14-1 (황상동),경상북도 구미시 황상동 307-25 ,054-472-5888,054-480-5598,경상북도 구미시청
일반음식점,뿅가야채곱창,"경상북도 구미시 신시로10길 48-1, 1층 (송정동)",경상북도 구미시 송정동 473-8 1층 ,054-461-8885,054-480-5598,경상북도 구미시청
일반음식점,참바다해물찜,"경상북도 구미시 구미중앙로29길 9, 1층 (원평동)",경상북도 구미시 원평동 1037-61 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,신용식육식당,경상북도 구미시 형곡로31길 24 (형곡동),경상북도 구미시 형곡동 261 ,054-456-3122,054-480-5598,경상북도 구미시청
일반음식점,투다리형곡3호점,경상북도 구미시 형곡동로 29 (형곡동),경상북도 구미시 형곡동 317-2 ,054-458-3181,054-480-5598,경상북도 구미시청
일반음식점,지코바숯불양념치킨옥계점,"경상북도 구미시 산호대로27길 24, 1층 (옥계동)",경상북도 구미시 옥계동 622-8 1층 ,054-475-2004,054-480-5598,경상북도 구미시청
일반음식점,돌회마트,경상북도 구미시 인동중앙로13길 15 (황상동),경상북도 구미시 황상동 320-19 ,054-472-0064,054-480-5598,경상북도 구미시청
일반음식점,봉곡조개마당,경상북도 구미시 봉곡로14길 19-10 (봉곡동),경상북도 구미시 봉곡동 290-1 ,054-442-8298,054-480-5598,경상북도 구미시청
일반음식점,오지버거구미2호점,경상북도 구미시 신비로 19 (신평동),경상북도 구미시 신평동 92-9 ,054-463-7788,054-480-5598,경상북도 구미시청
일반음식점,지코바숯불양념치킨호프상모점,"경상북도 구미시 상사서로 11, 901동 106호 (상모동, 신세계타운2단지)",경상북도 구미시 상모동 76-1 신세계타운2단지 901동 106호,054-465-9008,054-480-5598,경상북도 구미시청
일반음식점,신중앙식당,"경상북도 구미시 구미중앙로9길 14-3, 가동 1층 (원평동)",경상북도 구미시 원평동 120-16 1층 가동 ,054-456-7836,054-480-5598,경상북도 구미시청
일반음식점,홍도가든,경상북도 구미시 1공단로4길 156 (임은동),경상북도 구미시 임은동 409-2 ,054-463-7569,054-480-5598,경상북도 구미시청
일반음식점,배따라기,경상북도 구미시 인동중앙로11길 7-1 (황상동),경상북도 구미시 황상동 279-3 ,054-471-5922,054-480-5598,경상북도 구미시청
일반음식점,충무회세꼬시잡어,경상북도 구미시 백산로 74 (송정동),경상북도 구미시 송정동 9-1 ,054-458-0101,054-480-5598,경상북도 구미시청
일반음식점,서울왕족발 인동구평점,경상북도 구미시 인동28길 13 (진평동),경상북도 구미시 진평동 80-10 ,054-474-0990,054-480-5598,경상북도 구미시청
일반음식점,까치바우식당,"경상북도 구미시 송원동로 32-6 (송정동,123,124호)","경상북도 구미시 송정동 64 123,124호 ",054-453-3490,054-480-5598,경상북도 구미시청
일반음식점,산호갈비신평점,경상북도 구미시 구미대로34길 4 (신평동),경상북도 구미시 신평동 115-3 ,054-461-0830,054-480-5598,경상북도 구미시청
일반음식점,말복2포차,경상북도 구미시 검성로 88-6 (황상동),경상북도 구미시 황상동 200-10 ,054-472-5518,054-480-5598,경상북도 구미시청
일반음식점,수영분식,"경상북도 구미시 금오시장로 13 (원평동,107,127,128.129호)","경상북도 구미시 원평동 1028-2 107,127,128.129호 ",054-451-0155,054-480-5598,경상북도 구미시청
일반음식점,닭갈비아저씨본점,"경상북도 구미시 신시로16길 99 (송정동,1층)",경상북도 구미시 송정동 456-6 1층 ,054-457-7892,054-480-5598,경상북도 구미시청
일반음식점,삼겹사랑인동점,경상북도 구미시 인동20길 21-2 (진평동),경상북도 구미시 진평동 35-1 (66B 1L) ,054-476-3993,054-480-5598,경상북도 구미시청
일반음식점,투다리구포성원점,"경상북도 구미시 옥계2공단로 264-11, 2층 202호 (구포동, 성원상가)",경상북도 구미시 구포동 528 성원상가 2층 202호 ,054-475-2524,054-480-5598,경상북도 구미시청
일반음식점,비로봉 막걸리,경상북도 구미시 봉곡북로 95 (봉곡동),경상북도 구미시 봉곡동 170-8 ,054-453-9751,054-480-5598,경상북도 구미시청
일반음식점,솔향기,"경상북도 구미시 부곡1길 36-5, 1층 (부곡동)",경상북도 구미시 부곡동 511-8 1층 ,054-457-8254,054-480-5598,경상북도 구미시청
일반음식점,실비식당,"경상북도 구미시 1공단로 192 (공단동,40,41,52,53호)","경상북도 구미시 공단동 264-18 40,41,52,53호 ",054-463-9547,054-480-5598,경상북도 구미시청
일반음식점,신대구식당,"경상북도 구미시 1공단로 192 (공단동,38,39호)","경상북도 구미시 공단동 264-18 38,39호 ",054-461-1144,054-480-5598,경상북도 구미시청
일반음식점,제일옛날옛집,"경상북도 구미시 1공단로 192 (공단동,43호)",경상북도 구미시 공단동 264-18 43호 ,054-463-3258,054-480-5598,경상북도 구미시청
일반음식점,서울집,"경상북도 구미시 1공단로 192 (공단동,50호)",경상북도 구미시 공단동 264-18 50호 ,054-463-6024,054-480-5598,경상북도 구미시청
일반음식점,비비큐치킨송정점,"경상북도 구미시 송정대로 108, 상가동 지하1층 B104호 (송정동)",경상북도 구미시 송정동 455 지하1층 상가동 B104호,054-455-2204,054-480-5598,경상북도 구미시청
일반음식점,새마을식당구미옥계점,경상북도 구미시 산호대로23길 39 (옥계동),경상북도 구미시 옥계동 631-7 ,054-475-4466,054-480-5598,경상북도 구미시청
일반음식점,대성막창,"경상북도 구미시 형곡동로 56, 1층 (형곡동)",경상북도 구미시 형곡동 263-9 1층 ,054-456-2666,054-480-5598,경상북도 구미시청
일반음식점,서라벌식당,"경상북도 구미시 구미대로32길 5-5 (신평동,1층)",경상북도 구미시 신평동 168-10 1층 ,054-463-1393,054-480-5598,경상북도 구미시청
일반음식점,백두치킨찜닭,경상북도 구미시 형곡로 204 (형곡동),경상북도 구미시 형곡동 193-2 ,054-456-8777,054-480-5598,경상북도 구미시청
일반음식점,캐스팅라이브클럽,"경상북도 구미시 인동중앙로3길 19 (황상동,401호)",경상북도 구미시 황상동 305-42 401호 ,054-471-3513,054-480-5598,경상북도 구미시청
일반음식점,금오산해물탕.찜,경상북도 구미시 백산로 91 (송정동),경상북도 구미시 송정동 36-1 ,054-452-2209,054-480-5598,경상북도 구미시청
일반음식점,엔터프라이즈,"경상북도 구미시 금오산로 198-22 (남통동,5층)",경상북도 구미시 남통동 414-7 5층 ,054-457-2141,054-480-5598,경상북도 구미시청
일반음식점,삼육공포차,"경상북도 구미시 신시로 34 (형곡동,1층)",경상북도 구미시 형곡동 172-11 1층 ,054-455-4005,054-480-5598,경상북도 구미시청
일반음식점,비비큐치킨,경상북도 구미시 원남로 51 (원평동),경상북도 구미시 원평동 77-60 ,054-455-4770,054-480-5598,경상북도 구미시청
일반음식점,코모스파게티,경상북도 구미시 구미중앙로19길 8-1 (원평동),경상북도 구미시 원평동 370-13 ,054-456-0901,054-480-5598,경상북도 구미시청
일반음식점,사천일식,경상북도 구미시 상모로 39 (상모동),경상북도 구미시 상모동 19-7 (6B 1-2L) ,054-464-8335,054-480-5598,경상북도 구미시청
일반음식점,까리돈,"경상북도 구미시 형곡동로 59 (형곡동,1층)",경상북도 구미시 형곡동 278-2 1층 ,054-453-9253,054-480-5598,경상북도 구미시청
일반음식점,홍두깨손칼국수,"경상북도 구미시 수출대로31길 34, C동 112호 (인의동)",경상북도 구미시 인의동 821-2 C동 112호,054-475-1788,054-480-5598,경상북도 구미시청
일반음식점,형곡소백산맥,경상북도 구미시 형곡로 235 (형곡동),경상북도 구미시 형곡동 184-10 ,054-457-8650,054-480-5598,경상북도 구미시청
일반음식점,팔도뚝배기,경상북도 구미시 상사동로12길 3 (임은동),경상북도 구미시 임은동 806-11 ,054-456-7474,054-480-5598,경상북도 구미시청
일반음식점,비비큐구미진평점,"경상북도 구미시 인동16길 15 (진평동,102호(지번확정))",경상북도 구미시 진평동 17-6 102호(지번확정) ,054-472-2001,054-480-5598,경상북도 구미시청
일반음식점,성빈각,경상북도 구미시 선산대로 79 (지산동),경상북도 구미시 지산동 508-1 ,054-458-6625,054-480-5598,경상북도 구미시청
일반음식점,갯바위회수산,경상북도 구미시 형곡로 224 (형곡동),경상북도 구미시 형곡동 195-1 ,054-458-3698,054-480-5598,경상북도 구미시청
