store_name,addr,legal_dong,dong,category,store_name_clean
동래식당,경상북도 구미시 칠성로6길 50 (신평동),신평동,신평1동,한식,동래식당
한양족발식당,경상북도 구미시 산호대로 179 (공단동),공단동,공단동,한식,한양족발식당
마마왕족발,경상북도 구미시 구미중앙로9길 18 (원평동),원평동,원평동,한식,마마왕족발
원평맛사랑분식,경상북도 구미시 구미중앙로 61-5 (원평동),원평동,원평동,한식,원평맛사랑분식
큰나무집 궁중약백숙,경상북도 구미시 공원로 28 (남통동),남통동,선주원남동,한식,큰나무집궁중약백숙
우묵베미식당,경상북도 구미시 산호대로 179 (공단동),공단동,공단동,한식,우묵베미식당
광장식당,경상북도 구미시 선산읍 선상서로4길 23,선산읍,선산읍,한식,광장식당
성원한식당,경상북도 구미시 고아읍 들성로11길 6-37,고아읍,고아읍,한식,성원한식당
임실치즈피자미스터파파,경상북도 구미시 선산읍 남문로 22,선산읍,선산읍,패스트푸드,임실치즈피자미스터파파
장원반점,"경상북도 구미시 선산읍 단계동길 56, 1층",선산읍,선산읍,중식,장원반점
백송식당,경상북도 구미시 선산읍 단계서길 57,선산읍,선산읍,한식,백송식당
도원식당,"경상북도 구미시 해평면 해평시장2길 18, 1층",해평면,해평면,한식,도원식당
대혜골백숙,경상북도 구미시 금오산상가길 37 (남통동),남통동,선주원남동,한식,대혜골백숙
광명식육식당,경상북도 구미시 화신로8길 14-8 (광평동),광평동,광평동,한식,광명식육식당
서민막창,경상북도 구미시 금오산로 100 (원평동),원평동,원평동,한식,서민막창
상록식육식당,경상북도 구미시 금오산로16길 9 (원평동),원평동,원평동,한식,상록식육식당
서울보쌈족발,"경상북도 구미시 형곡로12길 6-16, 1층 (형곡동)",형곡동,형곡1동,한식,서울보쌈족발
강원식당,경상북도 구미시 형곡로 114 (형곡동),형곡동,형곡1동,한식,강원식당
버드나무식당,경상북도 구미시 공원로 26 (남통동),남통동,선주원남동,한식,버드나무식당
송정백숙식당,경상북도 구미시 금오산상가길 35-2 (남통동),남통동,선주원남동,한식,송정백숙식당
경남분식,경상북도 구미시 칠성로6길 48 (신평동),신평동,신평1동,한식,경남분식
옛날소주방식당,경상북도 구미시 구미중앙로25길 34 (원평동),원평동,원평동,한식,옛날소주방식당
원조장천할매손칼국수,경상북도 구미시 장천면 상장5길 7,장천면,장천면,한식,원조장천할매손칼국수
도리사가든,경상북도 구미시 해평면 도리사로 397,해평면,해평면,한식,도리사가든
다운칼국수,경상북도 구미시 임은길 52 (임은동),임은동,임오동,한식,다운칼국수
아름식당,경상북도 구미시 1공단로 192 (공단동),공단동,공단동,한식,아름식당
도개분식,"경상북도 구미시 송원동로 32-6 (송정동,14호)",송정동,송정동,한식,도개분식
치킨코아 선산점,경상북도 구미시 선산읍 선주로 94,선산읍,선산읍,패스트푸드,치킨코아선산점
516식당,경상북도 구미시 선산읍 선산중앙로16길 28-1,선산읍,선산읍,한식,516식당
지코바숯불양념치킨선산점,"경상북도 구미시 선산읍 선산중앙로 59-2 (,122-4)",선산읍,선산읍,패스트푸드,지코바숯불양념치킨선산점
다정식당,"경상북도 구미시 선산읍 동교13길 3, 1층",선산읍,선산읍,한식,다정식당
멕시카나양념통닭,경상북도 구미시 산동읍 강동로 1017,산동읍,산동읍,패스트푸드,멕시카나양념통닭
상해반점,"경상북도 구미시 광평길 25, 1층 (광평동)",광평동,광평동,중식,상해반점
동산구이식당,경상북도 구미시 형곡서로 31 (형곡동),형곡동,형곡1동,한식,동산구이식당
민속순대곱창,경상북도 구미시 형곡로 186 (형곡동),형곡동,형곡1동,한식,민속순대곱창
원풍식당,경상북도 구미시 선산읍 단계서4길 8,선산읍,선산읍,한식,원풍식당
고향반점,경상북도 구미시 고아읍 문장로27길 10,고아읍,고아읍,중식,고향반점
교동왕족발,"경상북도 구미시 선산읍 동교5길 12-8, 1층 103호 (우창콤비타운)",선산읍,선산읍,한식,교동왕족발
우창반점,경상북도 구미시 선산읍 동교5길 12-8 (우창콤비타운),선산읍,선산읍,중식,우창반점
양정식당,경상북도 구미시 무을면 상무로 952-1,무을면,무을면,한식,양정식당
멕시카나치킨장천점,경상북도 구미시 장천면 강동로 169-1 (나동),장천면,장천면,패스트푸드,멕시카나치킨장천점
파도회식당,경상북도 구미시 검성로 74 (황상동),황상동,인동동,한식,파도회식당
고아분식,"경상북도 구미시 구미중앙로9길 11, 2층동 225호 (원평동)",원평동,원평동,한식,고아분식
배시내식당,"경상북도 구미시 광평길 16, 1층 (광평동)",광평동,광평동,한식,배시내식당
인동지점홍천뚝배기,경상북도 구미시 수출대로 502 (황상동),황상동,인동동,한식,인동지점홍천뚝배기
헐랭이. 안동찜닭,"경상북도 구미시 원남로4길 27-2 (원평동,외 1필지)",원평동,원평동,한식,헐랭이.안동찜닭
서울뼈해장국해평점,"경상북도 구미시 해평면 강동로 1618-4, 1층",해평면,해평면,한식,서울뼈해장국해평점
일미삼겹살,"경상북도 구미시 1공단로 186-17, 2층동 3호 (공단동)",공단동,공단동,한식,일미삼겹살
천일식당,경상북도 구미시 상사동로15길 6 (사곡동),사곡동,상모사곡동,일식,천일식당
멕시카나치킨사곡점,경상북도 구미시 상사동로16길 8 (사곡동),사곡동,상모사곡동,패스트푸드,멕시카나치킨사곡점
보승루식당,경상북도 구미시 구미대로30길 26 (신평동),신평동,신평1동,한식,보승루식당
홍천뚝배기임은점,경상북도 구미시 임은길 58 (임은동),임은동,임오동,한식,홍천뚝배기임은점
태화루반점,경상북도 구미시 비산로 65 (비산동),비산동,비산동,중식,태화루반점
자유공간식당,경상북도 구미시 임은길 50 (임은동),임은동,임오동,한식,자유공간식당
개구리반점식당,경상북도 구미시 산업로4길 28 (원평동),원평동,원평동,중식,개구리반점식당
대영식당,경상북도 구미시 금오시장로4길 7-1 (원평동),원평동,원평동,한식,대영식당
남구미토종식당,경상북도 구미시 지주중류1길 66 (오태동),오태동,임오동,한식,남구미토종식당
선산고을식당,경상북도 구미시 신시로16길 83 (송정동),송정동,송정동,한식,선산고을식당
성주골식당,"경상북도 구미시 칠성로6길 56 (신평동,1층 10호)",신평동,신평1동,한식,성주골식당
교촌치킨형곡점,"경상북도 구미시 형곡로 100, 1층 102호 (형곡동)",형곡동,형곡1동,패스트푸드,교촌치킨형곡점
팔도식당,경상북도 구미시 비산로3길 14-3 (비산동),비산동,비산동,한식,팔도식당
금오산성숯불갈비,경상북도 구미시 산업로 224 (원평동),원평동,원평동,한식,금오산성숯불갈비
골목대장분식,경상북도 구미시 구미중앙로9길 14-2 (원평동),원평동,원평동,한식,골목대장분식
교촌치킨상모점,"경상북도 구미시 상사서로 92, 1층 (상모동)",상모동,상모사곡동,패스트푸드,교촌치킨상모점
무을순대본점,경상북도 구미시 선산읍 선상동로 108,선산읍,선산읍,한식,무을순대본점
페리카나봉곡점,"경상북도 구미시 봉곡남로9길 35, 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,페리카나봉곡점
교촌치킨선산점,"경상북도 구미시 선산읍 선산중앙로 98-1, 1층",선산읍,선산읍,패스트푸드,교촌치킨선산점
사흘에한번뽁음식당,경상북도 구미시 선산읍 단계동길 78,선산읍,선산읍,한식,사흘에한번뽁음식당
안압지식당,경상북도 구미시 고아읍 들성로11길 13 (1층),고아읍,고아읍,한식,안압지식당
삼포수산식당,경상북도 구미시 송정대로 76 (송정동),송정동,송정동,한식,삼포수산식당
둥실원식당,경상북도 구미시 금오산로12길 5-1 (원평동),원평동,원평동,한식,둥실원식당
멕시카나치킨도량점,경상북도 구미시 문장로12길 29-10 (도량동),도량동,도량동,패스트푸드,멕시카나치킨도량점
삼복식당,"경상북도 구미시 칠성로6길 56, 신평상가 1층 117,120,121,122호 (신평동)",신평동,신평1동,한식,삼복식당
맥시칸양념통닭황상점,경상북도 구미시 검성로 51 (황상동),황상동,인동동,패스트푸드,맥시칸양념통닭황상점
싱글벙글식당,경상북도 구미시 역전로 10 (원평동),원평동,원평동,한식,싱글벙글식당
오니기리야,경상북도 구미시 구미중앙로17길 10 (원평동),원평동,원평동,일식,오니기리야
샹하이탄,경상북도 구미시 3공단1로 271 (임수동),임수동,진미동,중식,샹하이탄
송죽초밥,"경상북도 구미시 구미중앙로31길 9 (원평동,1층)",원평동,원평동,일식,송죽초밥
동해순대,"경상북도 구미시 형곡로 186 (형곡동, 중앙시장 18호)",형곡동,형곡1동,한식,동해순대
람보기사식당,경상북도 구미시 구미중앙로 28-5 (원평동),원평동,원평동,한식,람보기사식당
함양식당,"경상북도 구미시 3공단1로 302-7 (임수동,구미공구상가 지하1층41호)",임수동,진미동,양식,함양식당
처가집양념통닭도량2점,경상북도 구미시 송동로 73 (도량동),도량동,도량동,패스트푸드,처가집양념통닭도량2점
삼복가든,경상북도 구미시 금오대로 478 (임은동),임은동,임오동,한식,삼복가든
만복식당,"경상북도 구미시 구미중앙로15길 13-2, 1층 (원평동)",원평동,원평동,한식,만복식당
큰손낙지,"경상북도 구미시 신비로 160 (비산동,2층)",비산동,비산동,한식,큰손낙지
청강식당,"경상북도 구미시 흥안로1길 13-68 (옥계동,1층)",옥계동,양포동,한식,청강식당
녹스레스토랑,"경상북도 구미시 신시로14길 58 (송정동,2층)",송정동,송정동,양식,녹스레스토랑
조아식당,경상북도 구미시 인동중앙로 23-3 (황상동),황상동,인동동,한식,조아식당
선산대한곱창선산점,경상북도 구미시 선산읍 단계서길 35,선산읍,선산읍,한식,선산대한곱창선산점
돌집가든,경상북도 구미시 선산읍 선상동로 353-8,선산읍,선산읍,한식,돌집가든
나그네식당,경상북도 구미시 선산읍 동교5길 9,선산읍,선산읍,한식,나그네식당
손상봉막창이문점,경상북도 구미시 선산읍 선산중앙로 30,선산읍,선산읍,한식,손상봉막창이문점
동인칼국수,경상북도 구미시 고아읍 항곡7길 4,고아읍,고아읍,한식,동인칼국수
쎄떼치킨,경상북도 구미시 도개면 도안로 102,도개면,도개면,패스트푸드,쎄떼치킨
일품마라탕,경상북도 구미시 산동읍 강동로 724-1,산동읍,산동읍,중식,일품마라탕
장천장수식당,"경상북도 구미시 장천면 강동로 250 (,600-1)",장천면,장천면,한식,장천장수식당
보리칼국수전문점,"경상북도 구미시 금오시장로4길 5-6, 1층 (원평동)",원평동,원평동,한식,보리칼국수전문점
원조조방낙지식당,경상북도 구미시 송원서로6길 41-1 (원평동),원평동,원평동,한식,원조조방낙지식당
짚시삼계탕,경상북도 구미시 산호대로 179 (공단동),공단동,공단동,한식,짚시삼계탕
홍천식당,경상북도 구미시 산호대로 179 (공단동),공단동,공단동,한식,홍천식당
금오산백숙,경상북도 구미시 금오산상가길 39-13 (남통동),남통동,선주원남동,한식,금오산백숙
금오산고향촌식당,경상북도 구미시 금오산상가길 35-11 (남통동),남통동,선주원남동,한식,금오산고향촌식당
황강장어,경상북도 구미시 구미중앙로43길 15 (원평동),원평동,원평동,한식,황강장어
의령식육식당,경상북도 구미시 구미대로26길 19-12 (신평동),신평동,신평1동,한식,의령식육식당
김해본가뒷고기앤막창,경상북도 구미시 신시로14길 6 (송정동),송정동,송정동,한식,김해본가뒷고기앤막창
멕시카나치킨옥계점,"경상북도 구미시 산호대로25길 34-11, 1층 (옥계동)",옥계동,양포동,패스트푸드,멕시카나치킨옥계점
닭갈비쟁반국수,경상북도 구미시 구미중앙로19길 14 (원평동),원평동,원평동,한식,닭갈비쟁반국수
